iso_year,iso_week,rebalance_date,next_rebalance_date,vnindex_close,vnindex_next_close,vnindex_weekly_return,vnindex_cumulative,Avoid,Buy,Buy_cumulative,Avoid_cumulative
2017,14,2017-04-07,2017-04-14,727.95,718.45,-0.013050346864482476,1.2828318900098215,-0.034313410563637285,0.04787589900902777,27.00100478187359,0.2993773497863857
2017,15,2017-04-14,2017-04-21,718.45,712.41,-0.008406987264249488,1.2720471386483359,-0.02276787154888577,0.05030181775968887,28.35920440373988,0.2925611647418034
2017,16,2017-04-21,2017-04-28,712.41,717.73,0.007467609943712317,1.281546290509777,-0.010725700531516646,0.07035191500326021,30.354328741511875,0.2894232413016311
2017,17,2017-04-28,2017-05-05,717.73,720.0,0.0031627492232455534,1.28559950004464,-0.00695870514925365,0.07288608556976653,32.56673694357853,0.28740923030207177
2017,18,2017-05-05,2017-05-12,720.0,725.37,0.007458333333333345,1.2951879296491398,-0.002508109967079498,0.09768144708061553,35.74790293492103,0.2866883763469205
2017,19,2017-05-12,2017-05-19,725.37,733.82,0.0116492272908999,1.3102758682260527,-0.018099908168549915,0.06894059196589943,38.212384524794,0.2814993430620506
2017,20,2017-05-19,2017-05-26,733.82,743.41,0.01306859992913778,1.3273993393447026,-0.00913811778791446,0.08389616510977395,41.41825704612429,0.278926968907929
2017,21,2017-05-26,2017-06-02,743.41,738.81,-0.006187702613631774,1.3191857869833064,-0.02235588116762475,0.05395144298127926,43.652831779532235,0.2726913107365776
2017,22,2017-06-02,2017-06-09,738.81,749.72,0.014766990159851723,1.3386661905187052,-0.008392070426698537,0.06785065318576347,46.61470492918175,0.2704028660521275
2017,23,2017-06-09,2017-06-16,749.72,761.24,0.015365736541642194,1.3592357825194195,-0.008804086941507309,0.07440888546426501,50.083253169207744,0.26802221571017176
2017,24,2017-06-16,2017-06-23,761.24,769.01,0.010207030634228342,1.3731095437907346,-0.010032569207515772,0.08552834639488105,54.36679099484627,0.26533326428190773
2017,25,2017-06-23,2017-06-30,769.01,776.47,0.009700784125043826,1.3864297830550858,-0.018649631656644246,0.06504559828803626,57.90311144210666,0.2603848966367951
2017,26,2017-06-30,2017-07-07,776.47,775.73,-0.0009530310250235319,1.3851084724578178,-0.014306837228900268,0.061657664165740825,61.47328204155555,0.25665961230374845
2017,27,2017-07-07,2017-07-14,775.73,777.6,0.0024106325654544847,1.3884474600482115,-0.019558785448829503,0.06109446185230492,65.22895912617933,0.25163966201331966
2017,28,2017-07-14,2017-07-21,777.6,761.86,-0.02024176954732515,1.3603428265333466,-0.05143724832490902,0.02960732356319202,67.16021402471834,0.23869601022994436
2017,29,2017-07-21,2017-07-28,761.86,777.09,0.019990549444779848,1.387536827069013,-0.01044745436397055,0.07560652400964038,72.2379643588708,0.23620224455620517
2017,30,2017-07-28,2017-08-04,777.09,788.68,0.01491461735448918,1.4082314079100093,-0.018484772265217105,0.07248416406362623,77.47407281908157,0.23183609985705061
2017,31,2017-08-04,2017-08-11,788.68,772.08,-0.02104782674849104,1.378591197214536,-0.03457638459412014,0.03299683212001204,80.0304717935464,0.22382004570559239
2017,32,2017-08-11,2017-08-18,772.08,768.97,-0.004028079991710731,1.3730381215962875,-0.020639870890858576,0.030765326812371502,82.49263541322314,0.21920042885944288
2017,33,2017-08-18,2017-08-25,768.97,771.63,0.00345917265953144,1.3777876975270078,-0.02646065007766472,0.03925694681802574,85.73104441451882,0.21340024301451913
2017,34,2017-08-25,2017-09-01,771.63,788.73,0.022160880214610712,1.4083206856530681,-0.007638303219360912,0.05341161738806907,90.31007815706664,0.21177022725128894
2017,35,2017-09-01,2017-09-08,788.73,801.2,0.015810226566759233,1.4305865547718968,-0.01666151029350974,0.03701181728026453,93.6526182683824,0.2082418154300827
2017,36,2017-09-08,2017-09-15,801.2,805.82,0.0057663504742886396,1.4388358182305168,-0.007885808218260971,0.06312716954646667,99.56464298028109,0.20659966041057856
2017,37,2017-09-15,2017-09-22,805.82,807.13,0.0016256732272714736,1.4411748950986534,-0.010218939294652405,0.050981442872355585,104.64059213848678,0.20448843102254705
2017,38,2017-09-22,2017-09-29,807.13,804.42,-0.0033575756073991325,1.436336041424874,-0.024835932815302927,0.0371192005263455,108.5247672612708,0.19940977008816435
2017,39,2017-09-29,2017-10-06,804.42,807.8,0.004201785137117442,1.442371216855639,-0.02179031702292306,0.03471071166726226,112.2917391664335,0.19506456798047503
2017,40,2017-10-06,2017-10-13,807.8,820.95,0.016278781876702286,1.4658512632800658,-0.012072049997529356,0.052298488466460784,118.16442739210805,0.19270973876306827
2017,41,2017-10-13,2017-10-20,820.95,826.84,0.007174614775564914,1.4763681814123755,-0.025412803232343305,0.03528101479015874,122.33338830259966,0.18781244409092612
2017,42,2017-10-20,2017-10-27,826.84,840.37,0.01636350442649115,1.5005267386840475,-0.03364163405168852,0.03795749049955085,126.97685672687344,0.18149412657646596
2017,43,2017-10-27,2017-11-03,840.37,843.73,0.003998238870973614,1.5065262030175894,-0.05050935550765286,0.03223581775395108,131.07005953929047,0.17232697521466428
2017,44,2017-11-03,2017-11-10,843.73,868.21,0.029014021073092033,1.5502365860191072,-0.0001338408119426923,0.07945554305769695,141.48430229858945,0.17230391083238192
2017,45,2017-11-10,2017-11-17,868.21,890.69,0.02589235323251282,1.5903758592982786,-0.009447557158983804,0.06529433707762111,150.7224260240656,0.17067605978607653
2017,46,2017-11-17,2017-11-24,890.69,935.57,0.05038790151455608,1.6705115614677277,-0.003737199261032939,0.08493539031756901,163.52409410803054,0.170038209341568
2017,47,2017-11-24,2017-12-01,935.57,960.33,0.026465149587951764,1.714721899830374,0.0058386005677814184,0.08956291288657128,178.16978830348359,0.1710309945271742
2017,48,2017-12-01,2017-12-08,960.33,940.16,-0.02100319681776064,1.678707258280512,-0.022949395131095864,0.05884656266496046,188.65446791588727,0.1671059366541058
2017,49,2017-12-08,2017-12-15,940.16,935.16,-0.005318243703199443,1.6697794839746465,-0.026091300830067343,0.05343498347930143,198.73521629226912,0.16274592539037336
2017,50,2017-12-15,2017-12-22,935.16,952.32,0.018349801103554553,1.7004196053923772,-0.021762801834975816,0.05648058211625027,209.95989699545535,0.1592041180666529
2017,51,2017-12-22,2017-12-29,952.32,984.24,0.03351814516129026,1.7574145165610229,-0.012251689884049996,0.057905291955630996,222.11768612995144,0.15725359858383658
2017,52,2017-12-29,2018-01-05,984.24,1012.65,0.028864910997317805,1.8081421301669511,-0.005140160811393412,0.08142474418377751,240.2035619017753,0.15644528979894534
2018,1,2018-01-05,2018-01-12,1012.65,1050.11,0.03699205056041066,1.8750290152664957,-0.0015056362431091982,0.09527329812839203,263.0885474663448,0.15620974010056032
2018,2,2018-01-12,2018-01-19,1050.11,1062.07,0.011389283027492425,1.8963842514061262,-0.023303682832211268,0.06138497087715815,279.2382302906802,0.1525694778619547
2018,3,2018-01-19,2018-01-26,1062.07,1115.64,0.050439236585159364,1.9920364253191702,-0.022148965326579832,0.08125489973007433,301.9277046937528,0.1491902217868959
2018,4,2018-01-26,2018-02-02,1115.64,1105.04,-0.009501272812018291,1.973109543790735,-0.03463172112541044,0.04654286311681669,315.9802845244888,0.14402350763133398
2018,5,2018-02-02,2018-02-09,1105.04,1003.94,-0.09148990081806985,1.7925899473261337,-0.08260675647090834,0.0009425155991962449,316.2781008716916,0.13212619281034638
2018,6,2018-02-09,2018-02-13,1003.94,1059.73,0.05557105006275265,1.8922060530309814,0.020374869853993928,0.08724886643575287,343.87300665119943,0.13481824679316087
2018,7,2018-02-13,2018-02-23,1059.73,1102.85,0.040689609617543976,1.9691991786447658,-0.0029459669741149237,0.061994581287748915,365.19126971469984,0.13442107669060013
2018,8,2018-02-23,2018-03-02,1102.85,1121.21,0.01664777621616742,2.0019819658959044,-0.02428362184974493,0.07078287935067162,391.04055929883407,0.13115684609561004
2018,9,2018-03-02,2018-03-09,1121.21,1123.41,0.001962165874367816,2.005910186590485,-0.017080042031421265,0.07238216260939898,419.34492064887263,0.12891668165158837
2018,10,2018-03-09,2018-03-16,1123.41,1150.19,0.02383813567620008,2.0537273457727006,-0.015348558284981762,0.06572939319549538,446.9082078227362,0.12693799644935252
2018,11,2018-03-16,2018-03-23,1150.19,1153.59,0.0029560333510114667,2.0597982323006887,-0.037168333818224285,0.042970459599058014,466.1120589114705,0.12221992262310642
2018,12,2018-03-23,2018-03-30,1153.59,1174.46,0.01809134961294756,2.0970627622533717,-0.019674924019804304,0.06344340800257427,495.6837964399109,0.11981525493179045
2018,13,2018-03-30,2018-04-06,1174.46,1199.96,0.021712105989135422,2.142594411213286,-0.004906823006413674,0.09151962942615324,541.0485938026404,0.11922734268237183
2018,14,2018-04-06,2018-04-13,1199.96,1157.14,-0.03568452281742718,2.0661369520578536,-0.049586174495576285,0.029252006097936042,556.875350567835,0.11331531486347986
2018,15,2018-04-13,2018-04-20,1157.14,1119.86,-0.03221736349966309,1.9995714668333198,-0.030127326673396976,0.040671716041138985,579.5244266964396,0.10990142735548895
2018,16,2018-04-20,2018-04-27,1119.86,1050.26,-0.062150625971103435,1.8752968484956714,-0.06878311924629507,0.013973326578406336,587.6223107708327,0.10234206437235832
2018,17,2018-04-27,2018-05-04,1050.26,1026.8,-0.022337325995467783,1.83340773145255,-0.031431132180870305,0.034725389029086055,608.0277241145203,0.09912533741940759
2018,18,2018-05-04,2018-05-11,1026.8,1044.85,0.017578885858979376,1.8656369966967248,-0.015448923243425963,0.05682907554379059,642.5813775809435,0.09759395769013646
2018,19,2018-05-11,2018-05-18,1044.85,1040.54,-0.004124994018280037,1.857941255245069,-0.021406949366023345,0.05386355432511282,677.1930945205805,0.09550476877943388
2018,20,2018-05-18,2018-05-25,1040.54,963.9,-0.0736540642358775,1.7210963306847618,-0.07042893093716893,0.012877696861491587,685.9137819085121,0.08877847001489685
2018,21,2018-05-25,2018-06-01,963.9,992.87,0.030054984956945807,1.772823855012947,-0.02026809630883205,0.061426059882669796,728.0467629503728,0.08697909943448416
2018,22,2018-06-01,2018-06-08,992.87,1039.01,0.04647134065889791,1.8552093563074743,0.009345881419683531,0.10075805453873833,801.4033383984784,0.08779199578378973
2018,23,2018-06-08,2018-06-15,1039.01,1016.51,-0.021655229497309914,1.8150343719310793,-0.032756834505140046,0.03148315764402753,826.6340460377276,0.08491620790702417
2018,24,2018-06-15,2018-06-22,1016.51,983.17,-0.03279849681754243,1.7555039728595676,-0.045598992445920826,0.01577013166007546,839.6701737784435,0.08104411438413553
2018,25,2018-06-22,2018-06-29,983.17,960.78,-0.022773274204867966,1.7155253995179016,-0.033013309387903096,0.042700762693203255,875.5247306095175,0.07836857996190345
2018,26,2018-06-29,2018-07-06,960.78,917.51,-0.045036324652886206,1.6382644406749411,-0.0691783775687257,0.0199955815271662,893.0313567394703,0.07294716874777403
2018,27,2018-07-06,2018-07-13,917.51,909.72,-0.008490370677158743,1.6243549683064027,-0.02853300225328898,0.036935288156577165,926.0157272335017,0.07086576701752274
2018,28,2018-07-13,2018-07-20,909.72,933.39,0.026018994855559807,1.66661905187037,0.005448675480959018,0.10866526432233735,1026.6414709999717,0.07125189158471047
2018,29,2018-07-20,2018-07-27,933.39,935.52,0.0022820043068814133,1.670422283724669,-0.017922879541046932,0.055270078198658056,1083.3840253841256,0.06997485251476597
2018,30,2018-07-27,2018-08-03,935.52,959.6,0.02573969557037792,1.7134184447817173,-0.016914582899903167,0.06470442759191285,1153.4837686088279,0.06879125707099645
2018,31,2018-08-03,2018-08-10,959.6,968.47,0.009243434764485192,1.7292563164003227,-0.021153341540246878,0.044900167872697655,1205.2753834577961,0.06733609211519075
2018,32,2018-08-10,2018-08-17,968.47,968.88,0.0004233481677284878,1.7299883938934038,-0.014576745570605907,0.04881750212755369,1264.113917054035,0.06635455103270872
2018,33,2018-08-17,2018-08-24,968.88,987.05,0.018753612418462406,1.762431925720919,-0.005484011846068142,0.07155411002146299,1354.5664633545819,0.06599066188880481
2018,34,2018-08-24,2018-08-31,987.05,989.54,0.002522668557823904,1.76687795732524,-0.009438489383977209,0.06640952026962695,1444.5225723592848,0.0653678097271257
2018,35,2018-08-31,2018-09-07,989.54,968.9,-0.02085817652646682,1.730024104990627,-0.022354183189843297,0.03708612214841575,1498.094312923945,0.06390656573376671
2018,36,2018-09-07,2018-09-14,968.9,991.34,0.023160284859118585,1.7700919560753516,-0.0010712100982888126,0.06721057361250311,1598.782091021192,0.06383810837520575
2018,37,2018-09-14,2018-09-21,991.34,1002.97,0.01173159561805237,1.790857959110795,-0.0012974004172851246,0.0793131819043487,1725.5865858317707,0.06375528478676107
2018,38,2018-09-21,2018-09-28,1002.97,1017.13,0.014118069334077665,1.816141415945006,0.00027627138300067466,0.07726587576421255,1858.91554459304,0.06377289854746271
2018,39,2018-09-28,2018-10-05,1017.13,1008.39,-0.008592805246133706,1.800535666458353,-0.02090788494263494,0.053864330495121404,1959.0447858495181,0.06243954212217403
2018,40,2018-10-05,2018-10-12,1008.39,970.08,-0.03799125338410725,1.7321310597268111,-0.055576718783584965,0.013053989918280443,1984.6181367334575,0.05896935724867416
2018,41,2018-10-12,2018-10-19,970.08,958.36,-0.012081477816262565,1.7112043567538624,-0.0209651960979932,0.04481528093178845,2073.55935607349,0.05773305311018309
2018,42,2018-10-19,2018-10-26,958.36,900.82,-0.06004006845026921,1.6084635300419616,-0.0699018195518513,0.02083573253265989,2116.7634842072316,0.053697407649497625
2018,43,2018-10-26,2018-11-02,900.82,924.86,0.02668679647432337,1.6513882689045631,-0.010242050368567313,0.07171006865174204,2268.5567389792327,0.05314743609568998
2018,44,2018-11-02,2018-11-09,924.86,914.29,-0.0114287567848107,1.6325149540219632,-0.01958791543364669,0.03874341509918711,2356.4483743935634,0.052106388611932467
2018,45,2018-11-09,2018-11-16,914.29,898.19,-0.017609292456441494,1.6037675207570763,-0.02190826299330775,0.04695775690221947,2467.101904310967,0.05096482814659076
2018,46,2018-11-16,2018-11-23,898.19,917.97,0.022022066600607904,1.6390857959110805,-0.011361733074725454,0.06290927247980495,2622.305490244711,0.050385779372989936
2018,47,2018-11-23,2018-11-30,917.97,926.54,0.009335817074632047,1.654388001071334,-0.025892390820910906,0.03600375346309579,2716.718330620404,0.04908117108164829
2018,48,2018-11-30,2018-12-07,926.54,958.59,0.034591059209532204,1.7116150343719323,0.004306984333073386,0.07386725548013122,2917.3948576158964,0.049292562916545844
2018,49,2018-12-07,2018-12-14,958.59,952.04,-0.006832952565747674,1.6999196500312483,-0.014289400268190615,0.03256894566742562,3012.4113322240155,0.048588201754786356
2018,50,2018-12-14,2018-12-21,952.04,912.26,-0.041783958657199305,1.628890277653782,-0.041064553820857976,0.02604363580757977,3090.8654758630837,0.046592948928768224
2018,51,2018-12-21,2018-12-28,912.26,892.54,-0.02161664437769939,1.5936791357914482,-0.036965838796738495,0.03512094436396752,3199.419590277379,0.04487060148960271
2018,52,2018-12-28,2019-01-04,892.54,880.9,-0.013041432316758916,1.5728952772073932,-0.04033126144524073,0.011557011938977572,3236.395320680014,0.043060913529720336
2019,1,2019-01-04,2019-01-11,880.9,902.71,0.024758769440345274,1.611838228729579,-0.002770892237322388,0.06451883345140538,3445.203771357875,0.04294159637868882
2019,2,2019-01-11,2019-01-18,902.71,902.3,-0.0004541879451873676,1.6111061512364977,-0.01791844031424749,0.045630414858159954,3602.409848715832,0.04217214994697878
2019,3,2019-01-18,2019-01-25,902.3,908.88,0.007292474786656289,1.6228551022230167,-0.0149122827637943,0.0603672891588247,3819.877565721859,0.0415432669222123
2019,4,2019-01-25,2019-02-01,908.88,908.67,-0.0002310536044363154,1.62248013570217,-0.008947949691863591,0.04561077204269381,3994.1051306029985,0.04117153985975668
2019,5,2019-02-01,2019-02-15,908.67,950.89,0.046463512606336854,1.697866261940899,0.006282564986733911,0.07950560211958457,4311.658863940512,0.04143020273452951
2019,7,2019-02-15,2019-02-22,950.89,988.91,0.039983594316903126,1.7657530577627008,-0.0190254398021054,0.05085024055274618,4530.907754353268,0.0406419749064147
2019,8,2019-02-22,2019-03-01,988.91,979.63,-0.009384069328857048,1.7491831086510143,-0.007403328591713357,0.062000909376961226,4811.828155426295,0.04034108901156634
2019,9,2019-03-01,2019-03-08,979.63,985.25,0.005736859834835517,1.759217926970807,-0.0073350634312705654,0.07532948287951324,5174.30068207964,0.04004518456477997
2019,10,2019-03-08,2019-03-15,985.25,1004.12,0.01915249936564334,1.7929113472011438,-0.003933995020321533,0.07222878233586091,5548.034119785867,0.03988764700811427
2019,11,2019-03-15,2019-03-22,1004.12,988.71,-0.015346771302234719,1.7653959467904663,-0.03125467173602363,0.04584077009376637,5802.360276343343,0.03864097169455328
2019,12,2019-03-22,2019-03-29,988.71,980.76,-0.008040780410838444,1.7512007856441398,-0.02097273258281396,0.0371054923378949,6017.659711118906,0.03783056492846333
2019,13,2019-03-29,2019-04-05,980.76,989.26,0.008666748236061839,1.7663780019641113,-0.010789730853862275,0.06343009171776987,6399.360418521507,0.037422383314835654
2019,14,2019-04-05,2019-04-12,989.26,982.9,-0.006429047975254232,1.7550218730470504,-0.023342254858819998,0.04190168616166432,6667.504410413772,0.03654886050607631
2019,15,2019-04-12,2019-04-19,982.9,966.21,-0.016980364228303957,1.7252209624140713,-0.031043749452037805,0.021625081005007058,6811.6897333902125,0.0354142468377682
2019,16,2019-04-19,2019-04-26,966.21,979.64,0.013899669844029683,1.749200964199626,-0.01377955196559692,0.047782169318447615,7137.167045575796,0.03492625438314469
2019,17,2019-04-26,2019-05-03,979.64,974.14,-0.005614307296557874,1.739380412463174,-0.019671039254739432,0.021852823935294557,7293.1343004195505,0.03423921866215284
